,X,Y,Size,Angle,Response,Octave,Class_Id
<KeyPoint 0000015C00073AE0>,3566.022216796875,1602.4912109375,2.11549711227417,276.16534423828125,0.014188364148139954,11862527.0,-1.0
<KeyPoint 0000015C00073B10>,3566.907470703125,1075.2681884765625,2.774796485900879,58.83770751953125,0.013859390281140804,14746367.0,-1.0
<KeyPoint 0000015C00073B40>,3569.1123046875,1598.098876953125,4.144943714141846,279.0777282714844,0.017445193603634834,10354944.0,-1.0
<KeyPoint 0000015C00073B70>,3569.352783203125,1603.1026611328125,2.513354778289795,278.71258544921875,0.01720944046974182,7602943.0,-1.0
<KeyPoint 0000015C00073BA0>,3571.01708984375,1012.826904296875,3.2847352027893066,89.8060302734375,0.02674288861453533,10224639.0,-1.0
<KeyPoint 0000015C00073BD0>,3571.453857421875,1296.5877685546875,2.5071218013763428,187.73179626464844,0.01471391785889864,7406335.0,-1.0
<KeyPoint 0000015C00073C00>,3573.788818359375,1002.9265747070312,3.232388734817505,242.19805908203125,0.020904093980789185,9110527.0,-1.0
<KeyPoint 0000015C00073C30>,3575.545166015625,1032.1463623046875,16.6414852142334,184.06344604492188,0.013345460407435894,10617090.0,-1.0
<KeyPoint 0000015C00073C60>,3575.91162109375,355.9623107910156,3.6410045623779297,270.1475524902344,0.02496328018605709,983296.0,-1.0
<KeyPoint 0000015C00073C90>,3576.09033203125,355.6336669921875,3.0488765239715576,269.78631591796875,0.025319779291749,4850687.0,-1.0
<KeyPoint 0000015C00073CC0>,3576.589599609375,1606.32373046875,3.3984687328338623,120.9073486328125,0.018758246675133705,12715007.0,-1.0
<KeyPoint 0000015C00073CF0>,3576.593017578125,987.990966796875,1.8704174757003784,178.9354705810547,0.023059744387865067,2949631.0,-1.0
<KeyPoint 0000015C00073D20>,3576.593017578125,987.990966796875,1.8704174757003784,312.93768310546875,0.023059744387865067,2949631.0,-1.0
<KeyPoint 0000015C00073D50>,3576.716064453125,1009.9795532226562,5.406966686248779,42.9720458984375,0.025461889803409576,12845568.0,-1.0
<KeyPoint 0000015C00073D80>,3576.749267578125,1011.8077392578125,3.3786561489105225,43.15423583984375,0.024488378316164017,12256255.0,-1.0
<KeyPoint 0000015C00073DB0>,3577.935791015625,1075.4757080078125,7.9094414710998535,178.60519409179688,0.014367708005011082,6947073.0,-1.0
<KeyPoint 0000015C00073DE0>,3579.031494140625,993.6765747070312,4.66503381729126,190.11192321777344,0.02370772510766983,2228736.0,-1.0
<KeyPoint 0000015C00073E10>,3579.031494140625,993.6765747070312,4.66503381729126,317.4596252441406,0.02370772510766983,2228736.0,-1.0
<KeyPoint 0000015C00073E40>,3579.43408203125,1166.939453125,2.768831729888916,185.8509063720703,0.013370776548981667,14615295.0,-1.0
<KeyPoint 0000015C00073E70>,3580.15869140625,1608.475341796875,2.7180542945861816,102.45761108398438,0.017011281102895737,13239039.0,-1.0
<KeyPoint 0000015C00073EA0>,3580.817626953125,1047.8074951171875,6.240206241607666,184.4993438720703,0.014904869720339775,6554368.0,-1.0
<KeyPoint 0000015C00073ED0>,3581.8984375,1055.979736328125,3.633795976638794,187.22314453125,0.014977830462157726,852224.0,-1.0
<KeyPoint 0000015C00073F00>,3582.362060546875,355.97216796875,3.5192978382110596,269.9840087890625,0.025051021948456764,15205375.0,-1.0
<KeyPoint 0000015C00073F30>,3583.662109375,1608.8597412109375,2.2707836627960205,90.97445678710938,0.019670145586133003,262911.0,-1.0
<KeyPoint 0000015C00073F60>,3583.662109375,1608.8597412109375,2.2707836627960205,274.0867614746094,0.019670145586133003,262911.0,-1.0
<KeyPoint 0000015C00073F90>,3585.160400390625,992.8858642578125,4.428178310394287,186.2905731201172,0.019950704649090767,15139072.0,-1.0
<KeyPoint 0000015C00073FC0>,3585.160400390625,992.8858642578125,4.428178310394287,323.68212890625,0.019950704649090767,15139072.0,-1.0
<KeyPoint 0000015C00074030>,3587.759033203125,965.4752197265625,2.54219126701355,182.80862426757812,0.01510570291429758,8454911.0,-1.0
<KeyPoint 0000015C00074060>,3587.771240234375,956.8148193359375,3.501775026321411,180.93017578125,0.014482367783784866,14877695.0,-1.0
<KeyPoint 0000015C00074090>,3590.4375,1609.0521240234375,2.2415988445281982,79.11770629882812,0.021908368915319443,16056831.0,-1.0
<KeyPoint 0000015C000740C0>,3590.90087890625,351.06573486328125,4.361636161804199,269.7640380859375,0.023628514260053635,14024960.0,-1.0
<KeyPoint 0000015C000740F0>,3591.1728515625,1611.9407958984375,2.1955316066741943,77.52346801757812,0.017234625294804573,14549503.0,-1.0
<KeyPoint 0000015C00074120>,3593.849609375,442.5740966796875,140.79347229003906,182.54541015625,0.057965390384197235,14680325.0,-1.0
<KeyPoint 0000015C00074150>,3595.916015625,896.7063598632812,2.7453625202178955,182.09194946289062,0.014549259096384048,13959935.0,-1.0
<KeyPoint 0000015C00074180>,3596.31884765625,1610.975830078125,2.3265349864959717,70.19894409179688,0.021698975935578346,2032383.0,-1.0
<KeyPoint 0000015C000741B0>,3598.3212890625,875.0004272460938,4.1465630531311035,185.89369201660156,0.013470394536852837,10354944.0,-1.0
<KeyPoint 0000015C000741E0>,3598.822509765625,1545.8221435546875,4.297353744506836,0.1767578125,0.02481154352426529,12976384.0,-1.0
<KeyPoint 0000015C00074210>,3599.1123046875,853.8402099609375,4.087465286254883,183.85581970214844,0.01353335939347744,9371904.0,-1.0
<KeyPoint 0000015C00074240>,3599.3125,1545.5819091796875,3.5190556049346924,0.101043701171875,0.024946780875325203,15205375.0,-1.0
<KeyPoint 0000015C00074270>,3600.326904296875,1575.3912353515625,1.9767773151397705,193.6298370361328,0.027923937886953354,6947327.0,-1.0
<KeyPoint 0000015C000742A0>,3600.88623046875,1527.171142578125,2.727715253829956,2.221832275390625,0.026181021705269814,13501183.0,-1.0
<KeyPoint 0000015C000742D0>,3600.93603515625,754.1376342773438,2.8775875568389893,183.32220458984375,0.014079957269132137,656383.0,-1.0
<KeyPoint 0000015C00074300>,3601.759521484375,735.7073974609375,2.4353625774383545,184.35348510742188,0.014329993166029453,5309183.0,-1.0
<KeyPoint 0000015C00074330>,3602.091552734375,804.9987182617188,4.39100980758667,182.7465057373047,0.01385637279599905,14549248.0,-1.0
<KeyPoint 0000015C00074360>,3602.275146484375,730.6885986328125,2.978850841522217,184.77059936523438,0.01333517488092184,3146751.0,-1.0
<KeyPoint 0000015C00074390>,3602.4384765625,795.3133544921875,2.4817724227905273,184.4001007080078,0.016754237934947014,6685439.0,-1.0
<KeyPoint 0000015C000743C0>,3603.44775390625,774.7359008789062,1.9820654392242432,194.60357666015625,0.016544237732887268,7143935.0,-1.0
<KeyPoint 0000015C000743F0>,3603.62353515625,1483.8446044921875,2.1696040630340576,0.40545654296875,0.028565386310219765,13697535.0,-1.0
<KeyPoint 0000015C00074420>,3604.134521484375,1571.177001953125,2.5912437438964844,288.151123046875,0.03543476387858391,9831167.0,-1.0
<KeyPoint 0000015C00074450>,3604.98876953125,752.4518432617188,3.0536763668060303,183.0565643310547,0.013652523048222065,4981759.0,-1.0
<KeyPoint 0000015C00074480>,3605.707275390625,724.1006469726562,2.3990397453308105,181.6890106201172,0.01384488120675087,4260607.0,-1.0
<KeyPoint 0000015C000744B0>,3606.0546875,1426.2509765625,3.9555675983428955,6.500823974609375,0.025869350880384445,6947072.0,-1.0
<KeyPoint 0000015C000744E0>,3606.469970703125,1437.592041015625,1.9248892068862915,0.093231201171875,0.02302262745797634,5046783.0,-1.0
<KeyPoint 0000015C00074510>,3606.924560546875,735.5549926757812,5.499783039093018,183.55673217773438,0.014542888849973679,14090752.0,-1.0
<KeyPoint 0000015C00074540>,3607.84619140625,1585.2303466796875,3.8671956062316895,3.807830810546875,0.014502061530947685,5374208.0,-1.0
<KeyPoint 0000015C00074570>,3607.84619140625,1585.2303466796875,3.8671956062316895,160.33851623535156,0.014502061530947685,5374208.0,-1.0
<KeyPoint 0000015C000745A0>,3608.757080078125,1363.8726806640625,5.163664817810059,1.060791015625,0.024005847051739693,9568768.0,-1.0
<KeyPoint 0000015C000745D0>,3609.080810546875,1372.73974609375,4.378951072692871,2.7003173828125,0.025358976796269417,14352640.0,-1.0
<KeyPoint 0000015C00074600>,3609.862548828125,1376.55908203125,2.0251615047454834,8.34588623046875,0.020060891285538673,8716799.0,-1.0
<KeyPoint 0000015C00074630>,3611.701171875,1334.07470703125,4.119898796081543,0.141357421875,0.02495863102376461,9896192.0,-1.0
<KeyPoint 0000015C00074660>,3612.356201171875,1572.4837646484375,3.4884960651397705,284.8811950683594,0.03053230233490467,14615551.0,-1.0
<KeyPoint 0000015C00074690>,3612.814453125,1303.8404541015625,3.8924529552459717,1.36724853515625,0.02404296025633812,5832960.0,-1.0
<KeyPoint 0000015C000746C0>,3613.31103515625,1303.425537109375,3.2125461101531982,0.831939697265625,0.02434549108147621,8651775.0,-1.0
<KeyPoint 0000015C000746F0>,3615.017578125,1360.1219482421875,5.328690528869629,4.921875,0.026925398036837578,11796992.0,-1.0
<KeyPoint 0000015C00074720>,3615.3564453125,1296.974365234375,2.078101396560669,359.3761901855469,0.03505190089344978,10551807.0,-1.0
<KeyPoint 0000015C00074750>,3617.9765625,1254.6444091796875,2.3814303874969482,0.420806884765625,0.02346295863389969,3670783.0,-1.0
<KeyPoint 0000015C00074780>,3618.47265625,1248.405029296875,2.0960967540740967,3.471221923828125,0.025694800540804863,11207167.0,-1.0
<KeyPoint 0000015C000747B0>,3619.07763671875,1292.6273193359375,4.18649959564209,5.78228759765625,0.02728583663702011,11075840.0,-1.0
<KeyPoint 0000015C000747E0>,3619.29638671875,1302.1485595703125,7.219951629638672,5.828582763671875,0.02824248932301998,393473.0,-1.0
<KeyPoint 0000015C00074810>,3619.602294921875,1235.4764404296875,1.9563759565353394,2.670257568359375,0.024595744907855988,6160895.0,-1.0
<KeyPoint 0000015C00074840>,3619.981689453125,1221.49951171875,2.3810312747955322,3.48773193359375,0.02774013765156269,3670783.0,-1.0
<KeyPoint 0000015C00074870>,3621.307373046875,491.6979064941406,2.2775638103485107,188.74362182617188,0.016653817147016525,459519.0,-1.0
<KeyPoint 0000015C000748A0>,3622.975341796875,1175.5948486328125,2.1186606884002686,7.4168701171875,0.029085509479045868,11928063.0,-1.0
<KeyPoint 0000015C000748D0>,3623.729736328125,1549.4444580078125,35.66788864135742,273.695068359375,0.0431901291012764,15663363.0,-1.0
<KeyPoint 0000015C00074900>,3623.729736328125,1549.4444580078125,35.66788864135742,356.1483459472656,0.0431901291012764,15663363.0,-1.0
<KeyPoint 0000015C00074930>,3625.406494140625,1134.1971435546875,2.668562889099121,0.55413818359375,0.02645002119243145,11928319.0,-1.0
<KeyPoint 0000015C00074960>,3625.975830078125,1124.3248291015625,2.7471959590911865,2.10009765625,0.028479324653744698,14025471.0,-1.0
<KeyPoint 0000015C00074990>,3631.165283203125,1025.2071533203125,5.174527168273926,3.0782470703125,0.025647297501564026,9699840.0,-1.0
<KeyPoint 0000015C000749C0>,3632.516845703125,1032.898681640625,2.1976773738861084,1.8538818359375,0.02313832752406597,14615039.0,-1.0
<KeyPoint 0000015C000749F0>,3632.98095703125,1074.0699462890625,3.2567670345306396,0.848052978515625,0.026734082028269768,9634815.0,-1.0
<KeyPoint 0000015C00074A20>,3633.45556640625,1006.0808715820312,3.4612865447998047,0.171234130859375,0.027029242366552353,14025727.0,-1.0
<KeyPoint 0000015C00074A50>,3635.24658203125,1048.8018798828125,4.384659767150879,2.09674072265625,0.02657982148230076,14418176.0,-1.0
<KeyPoint 0000015C00074A80>,3636.1513671875,975.7022094726562,2.518237352371216,1.09136962890625,0.027803555130958557,7734015.0,-1.0
<KeyPoint 0000015C00074AB0>,3638.92578125,931.6707763671875,3.2853028774261475,1.8079833984375,0.026057574898004532,10290175.0,-1.0
<KeyPoint 0000015C00074AE0>,3640.134521484375,390.5540771484375,56.6163330078125,2.0985107421875,0.04318081960082054,15598339.0,-1.0
<KeyPoint 0000015C00074B10>,3645.26171875,1567.0574951171875,6.567285060882568,269.94952392578125,0.032002441585063934,10224384.0,-1.0
<KeyPoint 0000015C00074B40>,3645.447265625,824.2765502929688,3.088907480239868,3.848236083984375,0.023264437913894653,5833727.0,-1.0
<KeyPoint 0000015C00074B70>,3648.86181640625,765.1640014648438,4.01303768157959,0.654144287109375,0.026486828923225403,7995648.0,-1.0
<KeyPoint 0000015C00074BA0>,3649.254150390625,838.7960815429688,4.927676677703857,3.98321533203125,0.026874583214521408,6160896.0,-1.0
<KeyPoint 0000015C00074BD0>,3649.301513671875,765.150146484375,3.347865343093872,0.522918701171875,0.02659497782588005,11600895.0,-1.0
<KeyPoint 0000015C00074C00>,3649.59765625,771.3352661132812,2.0397441387176514,1.464080810546875,0.02623906545341015,9175551.0,-1.0
<KeyPoint 0000015C00074C30>,3650.158935546875,757.9134521484375,2.483717679977417,5.517120361328125,0.02425636537373066,6750975.0,-1.0
<KeyPoint 0000015C00074C60>,3653.83935546875,702.7687377929688,2.734039545059204,2.168243408203125,0.024874109774827957,13697791.0,-1.0
<KeyPoint 0000015C00074C90>,3654.57373046875,694.426513671875,2.090826988220215,2.59326171875,0.027000220492482185,11010559.0,-1.0
<KeyPoint 0000015C00074CC0>,3656.237060546875,355.6963806152344,3.9033451080322266,270.3392333984375,0.025712504982948303,6029568.0,-1.0
<KeyPoint 0000015C00074CF0>,3657.1142578125,624.6200561523438,5.313004493713379,5.59930419921875,0.026735689491033554,11600384.0,-1.0
<KeyPoint 0000015C00074D20>,3658.636962890625,688.767578125,4.322659969329834,3.11700439453125,0.02803589403629303,13369600.0,-1.0
<KeyPoint 0000015C00074D50>,3659.046875,599.5217895507812,4.6397318840026855,0.97430419921875,0.02692495286464691,1835520.0,-1.0
<KeyPoint 0000015C00074D80>,3659.13330078125,608.1448364257812,3.81823992729187,1.619842529296875,0.028976531699299812,4391168.0,-1.0
<KeyPoint 0000015C00074DB0>,3663.4326171875,545.6797485351562,3.139439344406128,2.78082275390625,0.029368964955210686,6947839.0,-1.0
<KeyPoint 0000015C00074DE0>,3664.67138671875,516.008056640625,3.9208457469940186,2.446746826171875,0.028655564412474632,6357248.0,-1.0
<KeyPoint 0000015C00074E10>,3666.0546875,551.2295532226562,2.146484375,3.46978759765625,0.025111552327871323,12911103.0,-1.0
<KeyPoint 0000015C00074E40>,3666.98486328125,558.0661010742188,4.293288230895996,2.5364990234375,0.025408510118722916,12910848.0,-1.0
<KeyPoint 0000015C00074E70>,3667.542236328125,494.0455627441406,1.9094432592391968,0.22454833984375,0.020720377564430237,4456959.0,-1.0
<KeyPoint 0000015C00074EA0>,3669.298095703125,441.27447509765625,4.142454147338867,1.020477294921875,0.025630533695220947,10289408.0,-1.0
<KeyPoint 0000015C00074ED0>,3672.068359375,358.1667785644531,7.984762668609619,273.9327697753906,0.040817443281412125,7667969.0,-1.0
<KeyPoint 0000015C00074F00>,3672.068359375,358.1667785644531,7.984762668609619,357.59625244140625,0.040817443281412125,7667969.0,-1.0
<KeyPoint 0000015C00074F30>,3672.357177734375,725.3258666992188,2.6784257888793945,180.34730529785156,0.013547832146286964,12190463.0,-1.0
<KeyPoint 0000015C00074F60>,3672.369873046875,472.634765625,4.172896862030029,0.50653076171875,0.026151910424232483,10813696.0,-1.0
<KeyPoint 0000015C00074F90>,3672.651611328125,768.2716674804688,1.885371208190918,3.116485595703125,0.01778518408536911,3539455.0,-1.0
<KeyPoint 0000015C00074FC0>,3672.878662109375,383.8180847167969,4.514520168304443,0.261474609375,0.02597033604979515,16515328.0,-1.0
<KeyPoint 0000015C00075030>,3673.074462890625,400.13494873046875,2.5161147117614746,4.880950927734375,0.025437157601118088,7668479.0,-1.0
<KeyPoint 0000015C00075060>,3673.300048828125,772.5392456054688,1.815909743309021,109.04096984863281,0.02492523193359375,786943.0,-1.0
<KeyPoint 0000015C00075090>,3673.300048828125,772.5392456054688,1.815909743309021,157.1349334716797,0.02492523193359375,786943.0,-1.0
<KeyPoint 0000015C000750C0>,3673.8369140625,1573.115234375,2.9841220378875732,271.15093994140625,0.021974148228764534,3277823.0,-1.0
<KeyPoint 0000015C000750F0>,3674.372802734375,356.2632141113281,4.505616664886475,0.106170654296875,0.043755996972322464,16384256.0,-1.0
<KeyPoint 0000015C00075120>,3674.372802734375,356.2632141113281,4.505616664886475,272.954345703125,0.043755996972322464,16384256.0,-1.0
<KeyPoint 0000015C00075150>,3674.91015625,770.0349731445312,1.9431583881378174,280.103271484375,0.01818264275789261,5702143.0,-1.0
<KeyPoint 0000015C00075180>,3676.385009765625,745.8880615234375,1.8404970169067383,8.894287109375,0.017754387110471725,1769983.0,-1.0
<KeyPoint 0000015C000751B0>,3676.52587890625,772.9415893554688,2.074711561203003,102.13861083984375,0.024939827620983124,10420735.0,-1.0
<KeyPoint 0000015C000751E0>,3676.52587890625,772.9415893554688,2.074711561203003,280.0240478515625,0.024939827620983124,10420735.0,-1.0
<KeyPoint 0000015C00075210>,3676.61181640625,705.4334106445312,1.870006799697876,0.80926513671875,0.0331103652715683,2949631.0,-1.0
<KeyPoint 0000015C00075240>,3676.61181640625,705.4334106445312,1.870006799697876,181.07420349121094,0.0331103652715683,2949631.0,-1.0
<KeyPoint 0000015C00075270>,3677.105712890625,390.1521911621094,3.46406626701355,0.760040283203125,0.024670513346791267,14091263.0,-1.0
<KeyPoint 0000015C000752A0>,3677.384521484375,691.6373901367188,2.420419216156006,2.97607421875,0.03328051045536995,4850431.0,-1.0
<KeyPoint 0000015C000752D0>,3677.733642578125,383.9377746582031,3.366191864013672,0.582763671875,0.02475782297551632,11994111.0,-1.0
<KeyPoint 0000015C00075300>,3678.101806640625,685.131591796875,2.310436725616455,354.5273132324219,0.022864434868097305,1508095.0,-1.0
<KeyPoint 0000015C00075330>,3679.691650390625,769.3307495117188,3.275116443634033,264.6600341796875,0.018872233107686043,10028031.0,-1.0
<KeyPoint 0000015C00075360>,3679.804931640625,808.9144897460938,52.752540588378906,8.596160888671875,0.027232270687818527,10486531.0,-1.0
<KeyPoint 0000015C00075390>,3680.886962890625,767.8272705078125,4.982079029083252,247.3485107421875,0.019295822829008102,6947328.0,-1.0
<KeyPoint 0000015C000753C0>,3680.915283203125,683.5418701171875,2.2688887119293213,353.1829833984375,0.01446259394288063,197375.0,-1.0
<KeyPoint 0000015C000753F0>,3681.87451171875,720.9095458984375,2.322953701019287,74.31585693359375,0.05683554336428642,1901311.0,-1.0
<KeyPoint 0000015C00075420>,3682.010498046875,1572.94970703125,2.618990182876587,268.54754638671875,0.01948767714202404,10552063.0,-1.0
<KeyPoint 0000015C00075450>,3682.203369140625,773.3707275390625,2.7078182697296143,96.56341552734375,0.020910050719976425,12976895.0,-1.0
<KeyPoint 0000015C00075480>,3682.203369140625,773.3707275390625,2.7078182697296143,258.738037109375,0.020910050719976425,12976895.0,-1.0
<KeyPoint 0000015C000754B0>,3682.90771484375,717.049560546875,2.778191089630127,277.579833984375,0.014416545629501343,14811903.0,-1.0
<KeyPoint 0000015C000754E0>,3685.18359375,658.5645141601562,47.36381530761719,0.986602783203125,0.02868444286286831,2753283.0,-1.0
<KeyPoint 0000015C00075510>,3694.6728515625,641.9078979492188,57.86289596557617,3.0859375,0.027440765872597694,524548.0,-1.0
<KeyPoint 0000015C00075540>,3701.31884765625,2022.8226318359375,1.8703060150146484,138.83480834960938,0.016443302854895592,2949631.0,-1.0
<KeyPoint 0000015C00075570>,3703.6240234375,2018.32080078125,1.9526023864746094,304.012451171875,0.014198271557688713,6029823.0,-1.0
<KeyPoint 0000015C000755A0>,3704.432861328125,2022.326416015625,2.0792787075042725,133.96279907226562,0.027820942923426628,10617343.0,-1.0
<KeyPoint 0000015C000755D0>,3704.432861328125,2022.326416015625,2.0792787075042725,312.87884521484375,0.027820942923426628,10617343.0,-1.0
<KeyPoint 0000015C00075600>,3708.645751953125,772.7919921875,1.9068164825439453,89.55319213867188,0.01618003286421299,4325887.0,-1.0
<KeyPoint 0000015C00075630>,3714.874267578125,714.9556884765625,4.875420570373535,49.925811767578125,0.019709156826138496,5374464.0,-1.0
<KeyPoint 0000015C00075660>,3714.874267578125,714.9556884765625,4.875420570373535,182.0171356201172,0.019709156826138496,5374464.0,-1.0
<KeyPoint 0000015C00075690>,3714.874267578125,714.9556884765625,4.875420570373535,311.1827087402344,0.019709156826138496,5374464.0,-1.0
<KeyPoint 0000015C000756C0>,3718.347900390625,1573.2410888671875,2.9475724697113037,270.1498718261719,0.03236424922943115,2425855.0,-1.0
<KeyPoint 0000015C000756F0>,3719.11474609375,725.377197265625,8.03420352935791,185.7085418701172,0.019076799973845482,8061185.0,-1.0
<KeyPoint 0000015C00075720>,3719.5361328125,700.521728515625,2.401360034942627,81.12109375,0.01512882299721241,4326143.0,-1.0
<KeyPoint 0000015C00075750>,3719.801025390625,714.8231811523438,2.4977924823760986,78.9498291015625,0.015368876978754997,7144191.0,-1.0
<KeyPoint 0000015C00075780>,3719.801025390625,714.8231811523438,2.4977924823760986,270.93072509765625,0.015368876978754997,7144191.0,-1.0
<KeyPoint 0000015C000757B0>,3720.325439453125,707.6947631835938,6.319573402404785,187.39193725585938,0.024828804656863213,7471872.0,-1.0
<KeyPoint 0000015C000757E0>,3722.90576171875,2039.186767578125,1.8289402723312378,288.80975341796875,0.014559846371412277,1311231.0,-1.0
<KeyPoint 0000015C00075810>,3724.833740234375,699.1929321289062,2.98270583152771,134.7020721435547,0.018719470128417015,3277823.0,-1.0
<KeyPoint 0000015C00075840>,3724.833740234375,699.1929321289062,2.98270583152771,278.7129821777344,0.018719470128417015,3277823.0,-1.0
<KeyPoint 0000015C00075870>,3725.0966796875,736.1097412109375,5.360159397125244,199.937255859375,0.01359627116471529,12255744.0,-1.0
<KeyPoint 0000015C000758A0>,3725.602783203125,712.4737548828125,2.16178560256958,217.4191436767578,0.019251976162195206,13435391.0,-1.0
<KeyPoint 0000015C000758D0>,3727.268798828125,2041.423095703125,2.1434671878814697,122.67764282226562,0.030389800667762756,12780031.0,-1.0
<KeyPoint 0000015C00075900>,3727.268798828125,2041.423095703125,2.1434671878814697,284.75164794921875,0.030389800667762756,12780031.0,-1.0
<KeyPoint 0000015C00075930>,3728.99072265625,713.247802734375,37.67201232910156,1.777496337890625,0.02685735560953617,2884099.0,-1.0
<KeyPoint 0000015C00075960>,3734.396240234375,867.8041381835938,125.84571838378906,8.93511962890625,0.028908666223287582,6553861.0,-1.0
<KeyPoint 0000015C00075990>,3739.754150390625,768.1263427734375,5.9254584312438965,10.1348876953125,0.03229425102472305,2753280.0,-1.0
<KeyPoint 0000015C000759C0>,3742.26708984375,742.9421997070312,5.439180374145508,6.1328125,0.022079136222600937,13304320.0,-1.0
<KeyPoint 0000015C000759F0>,3743.66357421875,725.7808227539062,5.198014259338379,5.54595947265625,0.02186305820941925,10027520.0,-1.0
<KeyPoint 0000015C00075A20>,3743.719970703125,677.875244140625,3.9765586853027344,272.23724365234375,0.017986444756388664,7340288.0,-1.0
<KeyPoint 0000015C00075A50>,3744.069580078125,771.5772094726562,1.8849022388458252,31.27728271484375,0.013922641053795815,3473919.0,-1.0
<KeyPoint 0000015C00075A80>,3744.442626953125,741.8518676757812,2.051499605178833,4.3465576171875,0.018465764820575714,9634303.0,-1.0
<KeyPoint 0000015C00075AB0>,3744.815673828125,2057.468017578125,1.8577693700790405,128.79678344726562,0.017574695870280266,2425343.0,-1.0
<KeyPoint 0000015C00075AE0>,3744.815673828125,2057.468017578125,1.8577693700790405,308.030517578125,0.017574695870280266,2425343.0,-1.0
<KeyPoint 0000015C00075B10>,3744.87548828125,705.4041137695312,4.381518363952637,3.6873779296875,0.023285791277885437,14352640.0,-1.0
<KeyPoint 0000015C00075B40>,3745.520751953125,697.1472778320312,4.610489845275879,0.787109375,0.022963037714362144,1376768.0,-1.0
<KeyPoint 0000015C00075B70>,3745.549072265625,684.9104614257812,6.018764019012451,359.7523498535156,0.0334433875977993,3932928.0,-1.0
<KeyPoint 0000015C00075BA0>,3745.569580078125,769.27734375,2.7708933353424072,11.768768310546875,0.014794165268540382,14680831.0,-1.0
<KeyPoint 0000015C00075BD0>,3747.249267578125,746.0296630859375,3.3658299446105957,6.4776611328125,0.01843932643532753,11994111.0,-1.0
<KeyPoint 0000015C00075C00>,3747.478759765625,740.9429931640625,2.876518964767456,2.6416015625,0.017349420115351677,656383.0,-1.0
<KeyPoint 0000015C00075C30>,3748.9326171875,730.6748657226562,4.801516532897949,5.54718017578125,0.019871214404702187,4260352.0,-1.0
<KeyPoint 0000015C00075C60>,3749.092529296875,707.0271606445312,2.7071521282196045,4.0185546875,0.017983539029955864,12976895.0,-1.0
<KeyPoint 0000015C00075C90>,3749.520263671875,722.4351806640625,4.243927478790283,3.617095947265625,0.018862320110201836,12058880.0,-1.0
<KeyPoint 0000015C00075CC0>,3749.8896484375,706.6139526367188,3.9918887615203857,2.634857177734375,0.017724985256791115,7667968.0,-1.0
<KeyPoint 0000015C00075CF0>,3751.744384765625,691.1685180664062,5.102406978607178,3.766754150390625,0.01946454495191574,8651264.0,-1.0
<KeyPoint 0000015C00075D20>,3783.0625,1575.178466796875,4.284723281860352,269.8814697265625,0.03178117796778679,12779776.0,-1.0
<KeyPoint 0000015C00075D50>,3788.214599609375,1569.8145751953125,4.981626033782959,269.9824523925781,0.031406451016664505,6947328.0,-1.0
<KeyPoint 0000015C00075D80>,3791.754150390625,1575.125,4.1130595207214355,271.1253662109375,0.0354154072701931,9830656.0,-1.0
<KeyPoint 0000015C00075DB0>,3829.720458984375,1614.1116943359375,2.521742105484009,68.52825927734375,0.013420075178146362,7865087.0,-1.0
<KeyPoint 0000015C00075DE0>,3837.3515625,1570.7364501953125,4.362821578979492,270.4264221191406,0.02912924624979496,14090496.0,-1.0
<KeyPoint 0000015C00075E10>,3841.49365234375,923.9907836914062,3.0204837322235107,181.85595703125,0.029165955260396004,4195327.0,-1.0
<KeyPoint 0000015C00075E40>,3844.741455078125,870.9609375,1.8964544534683228,180.63490295410156,0.0247986800968647,3932671.0,-1.0
<KeyPoint 0000015C00075E70>,3845.094970703125,819.8268432617188,3.238464832305908,182.41583251953125,0.02559715136885643,9241599.0,-1.0
<KeyPoint 0000015C00075EA0>,3846.158203125,858.311767578125,3.2505860328674316,183.1239471435547,0.02390543930232525,9503743.0,-1.0
<KeyPoint 0000015C00075ED0>,3846.56201171875,849.0397338867188,2.0462727546691895,181.53030395507812,0.025094235315918922,9437695.0,-1.0
<KeyPoint 0000015C00075F00>,3849.02001953125,1576.1627197265625,3.868703603744507,269.97467041015625,0.02971409447491169,5374208.0,-1.0
<KeyPoint 0000015C00075F30>,3850.45751953125,752.8341064453125,2.3643414974212646,184.34716796875,0.024017466232180595,3146495.0,-1.0
<KeyPoint 0000015C00075F60>,3851.0771484375,786.0984497070312,2.225050449371338,184.0543212890625,0.028808346018195152,15467007.0,-1.0
<KeyPoint 0000015C00075F90>,3851.5244140625,780.8106689453125,2.600633382797241,184.1175537109375,0.02799283340573311,10093311.0,-1.0
<KeyPoint 0000015C00075FC0>,3852.01220703125,940.0440673828125,2.117767095565796,96.61703491210938,0.01526118628680706,11928063.0,-1.0
<KeyPoint 0000015C00076030>,3852.018798828125,774.6070556640625,2.1379055976867676,188.15228271484375,0.025411376729607582,12583423.0,-1.0
<KeyPoint 0000015C00076060>,3852.044921875,928.1273193359375,20.58205795288086,2.238800048828125,0.048902466893196106,9306626.0,-1.0
<KeyPoint 0000015C00076090>,3852.044921875,928.1273193359375,20.58205795288086,175.89208984375,0.048902466893196106,9306626.0,-1.0
<KeyPoint 0000015C000760C0>,3852.27880859375,768.8494873046875,2.3305633068084717,180.50843811035156,0.024429405108094215,2163455.0,-1.0
